"Ad Name","Target URL","Video Creative ID","Thumbnail Creative ID","Headline","Brand Name"
"VID_EN_General_F_Real_NSFW_Generic_Pedro_4sec_ID-196AFB15-VID","PLACEHOLDER_URL","1032530621","1032530741","General","PLACEHOLDER_BRAND"
"VID_EN_General_F_Real_NSFW_Generic_Pedro_4sec_ID-3A59E047-VID","PLACEHOLDER_URL","1032530631","1032530751","General","PLACEHOLDER_BRAND"
"VID_EN_General_F_Real_NSFW_Generic_Pedro_4sec_ID-1AABCE91-VID","PLACEHOLDER_URL","1032530641","1032530761","General","PLACEHOLDER_BRAND"
"VID_EN_General_F_Real_NSFW_Generic_Pedro_4sec_ID-8DA980D3-VID","PLACEHOLDER_URL","1032530651","1032530771","General","PLACEHOLDER_BRAND"
"VID_EN_General_F_Real_NSFW_Generic_Pedro_4sec_ID-0DD90972-VID","PLACEHOLDER_URL","1032530661","1032530781","General","PLACEHOLDER_BRAND"
"VID_EN_General_F_Real_NSFW_Generic_Pedro_4sec_ID-749E6685-VID","PLACEHOLDER_URL","1032530671","1032530791","General","PLACEHOLDER_BRAND"
"VID_EN_General_F_Real_NSFW_Generic_Pedro_4sec_ID-1B278582-VID","PLACEHOLDER_URL","1032530681","1032530801","General","PLACEHOLDER_BRAND"
"VID_EN_General_F_Real_NSFW_Generic_Pedro_4sec_ID-396AC79B-VID","PLACEHOLDER_URL","1032530691","1032530811","General","PLACEHOLDER_BRAND"
"VID_EN_General_F_Real_NSFW_Generic_Pedro_4sec_ID-0C2C96A6-VID","PLACEHOLDER_URL","1032530711","1032530821","General","PLACEHOLDER_BRAND"
"VID_EN_General_F_Real_NSFW_Generic_Pedro_4sec_ID-2462F168-VID","PLACEHOLDER_URL","1032530701","1032530831","General","PLACEHOLDER_BRAND"
"VID_EN_General_F_Real_NSFW_Generic_Pedro_4sec_ID-6F42DA1E-VID","PLACEHOLDER_URL","1032530721","1032530841","General","PLACEHOLDER_BRAND"
"VID_EN_General_F_Real_NSFW_Generic_Pedro_4sec_ID-E5E36644-VID","PLACEHOLDER_URL","1032530731","1032530851","General","PLACEHOLDER_BRAND"
"VID_EN_General_F_Real_NSFW_Generic_Pedro_4sec_ID-7BE92EAB-VID","PLACEHOLDER_URL","1032530901","1032530971","General","PLACEHOLDER_BRAND"
"VID_EN_General_F_Real_NSFW_Generic_Pedro_4sec_ID-851DC69F-VID","PLACEHOLDER_URL","1032530891","1032530981","General","PLACEHOLDER_BRAND"
"VID_EN_Creampie_F_Real_NSFW_Generic_Seras_4sec_ID-85C7E373-VID","PLACEHOLDER_URL","1032530911","1032530991","Creampie","PLACEHOLDER_BRAND"
"VID_EN_Creampie_F_Real_NSFW_Generic_Seras_4sec_ID-B2F6A428-VID","PLACEHOLDER_URL","1032530921","1032531001","Creampie","PLACEHOLDER_BRAND"
"VID_EN_Creampie_F_Real_NSFW_Generic_Seras_4sec_ID-941A872E-VID","PLACEHOLDER_URL","1032530931","1032531011","Creampie","PLACEHOLDER_BRAND"
"VID_EN_Creampie_F_Real_NSFW_Generic_Seras_4sec_ID-A6F30972-VID","PLACEHOLDER_URL","1032530941","1032531021","Creampie","PLACEHOLDER_BRAND"
"VID_EN_Creampie_F_Real_NSFW_Generic_Seras_4sec_ID-C65E9E3B-VID","PLACEHOLDER_URL","1032530951","1032531031","Creampie","PLACEHOLDER_BRAND"
"VID_EN_Creampie_F_Real_NSFW_Generic_Seras_4sec_ID-66264931-VID","PLACEHOLDER_URL","1032530961","1032531041","Creampie","PLACEHOLDER_BRAND"
